<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.13	08:30:00	2686.515	2689.770	2685.986	2687.145	5923	0	159
2025.01.13	09:00:00	2687.074	2688.325	2682.876	2684.980	6327	0	159
2025.01.13	09:30:00	2685.021	2688.064	2684.322	2684.871	7161	0	159
2025.01.13	10:00:00	2684.823	2685.134	2677.260	2678.371	7113	0	159
2025.01.13	10:30:00	2678.334	2682.906	2678.154	2679.420	5321	0	159
2025.01.13	11:00:00	2679.371	2680.566	2677.412	2678.282	3955	0	159
2025.01.13	11:30:00	2678.245	2679.211	2675.449	2675.952	6075	0	159
2025.01.13	12:00:00	2675.911	2677.164	2668.024	2668.960	9665	0	159
2025.01.13	12:30:00	2668.925	2673.011	2664.398	2671.286	11384	0	159
2025.01.13	13:00:00	2671.312	2672.281	2666.652	2669.238	14787	0	159
2025.01.13	13:30:00	2669.192	2670.184	2663.693	2669.073	12538	0	159
2025.01.13	14:00:00	2669.136	2670.956	2666.759	2668.397	9319	0	159
2025.01.13	14:30:00	2668.361	2674.237	2664.044	2671.727	13016	0	159
2025.01.13	15:00:00	2671.688	2672.872	2664.228	2664.942	9718	0	159
2025.01.13	15:30:00	2664.973	2668.114	2661.045	2661.867	8690	0	159
2025.01.13	16:00:00	2661.792	2667.674	2660.625	2667.019	7931	0	159
2025.01.13	16:30:00	2666.909	2667.993	2661.139	2661.322	4901	0	159
2025.01.13	17:00:00	2661.332	2664.140	2659.903	2661.057	5616	0	159
2025.01.13	17:30:00	2661.046	2661.783	2659.183	2660.822	4857	0	159
2025.01.13	18:00:00	2660.815	2662.449	2657.525	2659.702	5193	0	159
2025.01.13	18:30:00	2659.789	2661.951	2659.161	2659.289	4072	0	159
2025.01.13	19:00:00	2659.297	2659.597	2656.768	2658.613	3933	0	159
2025.01.13	19:30:00	2658.588	2660.661	2657.957	2658.895	2975	0	159
2025.01.13	20:00:00	2658.959	2660.526	2658.734	2659.556	2584	0	159
2025.01.13	20:30:00	2659.567	2662.823	2659.148	2662.194	2801	0	159
2025.01.13	21:00:00	2662.241	2662.986	2660.834	2662.553	1383	0	159
2025.01.13	21:30:00	2662.520	2664.140	2662.207	2663.651	1880	0	160
2025.01.13	23:00:00	2663.152	2666.022	2663.067	2665.702	1703	0	159
2025.01.13	23:30:00	2665.710	2669.391	2665.710	2667.978	2421	0	160
2025.01.14	00:00:00	2668.013	2668.978	2666.397	2667.643	2133	0	159
2025.01.14	00:30:00	2667.658	2671.106	2667.279	2670.601	2864	0	160
2025.01.14	01:00:00	2670.534	2672.238	2669.449	2669.973	5325	0	159
2025.01.14	01:30:00	2670.015	2671.623	2667.848	2670.749	4845	0	159
2025.01.14	02:00:00	2670.788	2671.207	2668.450	2669.568	4018	0	159
2025.01.14	02:30:00	2669.609	2672.223	2669.262	2670.570	3782	0	159
2025.01.14	03:00:00	2670.522	2672.264	2668.861	2670.845	4583	0	159
2025.01.14	03:30:00	2670.845	2671.949	2669.002	2669.818	2372	0	159
2025.01.14	04:00:00	2669.772	2670.082	2668.424	2669.862	2365	0	160
2025.01.14	04:30:00	2669.862	2674.073	2669.199	2673.528	2621	0	159
2025.01.14	05:00:00	2673.573	2675.370	2670.742	2671.109	3466	0	159
2025.01.14	05:30:00	2671.061	2671.547	2667.392	2668.533	4153	0	159
2025.01.14	06:00:00	2668.507	2669.654	2667.402	2668.158	3970	0	159
2025.01.14	06:30:00	2668.111	2669.677	2667.519	2669.079	3462	0	159
2025.01.14	07:00:00	2669.078	2670.880	2668.215	2668.455	3696	0	159
2025.01.14	07:30:00	2668.498	2670.292	2667.145	2669.154	4089	0	159
2025.01.14	08:00:00	2669.196	2673.731	2667.239	2673.012	4658	0	159
2025.01.14	08:30:00	2673.087	2674.473	2670.081	2670.978	5182	0	159
2025.01.14	09:00:00	2670.919	2671.675	2668.017	2668.736	3966	0	159
2025.01.14	09:30:00	2668.706	2669.520	2664.832	2667.322	4272	0	159
2025.01.14	10:00:00	2667.368	2668.905	2664.681	2665.888	3958	0	159
2025.01.14	10:30:00	2665.943	2667.303	2664.688	2666.681	3536	0	159
2025.01.14	11:00:00	2666.704	2667.313	2664.419	2665.572	3319	0	159
2025.01.14	11:30:00	2665.614	2669.869	2665.614	2669.331	3610	0	159
2025.01.14	12:00:00	2669.287	2671.583	2667.699	2669.750	4291	0	159
2025.01.14	12:30:00	2669.812	2670.085	2666.456	2668.289	3969	0	159
2025.01.14	13:00:00	2668.237	2670.788	2664.889	2666.728	7467	0	159
2025.01.14	13:30:00	2666.821	2674.419	2660.651	2662.985	14701	0	159
2025.01.14	14:00:00	2662.940	2664.264	2659.802	2661.024	9057	0	159
2025.01.14	14:30:00	2660.974	2666.053	2660.384	2665.242	9886	0	159
2025.01.14	15:00:00	2665.285	2672.869	2665.070	2671.153	8455	0	159
2025.01.14	15:30:00	2671.194	2672.717	2668.280	2671.779	6009	0	159
2025.01.14	16:00:00	2671.826	2673.792	2669.958	2671.721	5340	0	159
2025.01.14	16:30:00	2671.686	2673.960	2669.826	2671.715	5845	0	159
2025.01.14	17:00:00	2671.680	2672.099	2668.070	2670.356	5203	0	159
2025.01.14	17:30:00	2670.354	2671.823	2668.461	2669.006	3328	0	159
2025.01.14	18:00:00	2668.967	2669.388	2666.703	2669.358	3854	0	159
2025.01.14	18:30:00	2669.384	2672.546	2669.286	2672.316	4245	0	159
2025.01.14	19:00:00	2672.349	2674.017	2671.843	2673.126	3565	0	159
2025.01.14	19:30:00	2673.164	2676.308	2672.691	2674.245	3081	0	159
2025.01.14	20:00:00	2674.209	2674.743	2671.837	2674.383	3624	0	159
2025.01.14	20:30:00	2674.382	2676.524	2673.342	2676.505	3386	0	159
2025.01.14	21:00:00	2676.458	2678.066	2675.853	2676.727	1933	0	159
2025.01.14	21:30:00	2676.716	2678.294	2676.366	2677.148	1524	0	159
2025.01.14	23:00:00	2677.397	2677.728	2674.795	2675.061	1642	0	160
2025.01.14	23:30:00	2675.054	2675.789	2673.995	2675.589	1247	0	159
2025.01.15	00:00:00	2675.580	2676.100	2673.821	2673.908	1511	0	160
2025.01.15	00:30:00	2673.897	2674.041	2672.577	2672.768	1196	0	160
2025.01.15	01:00:00	2672.772	2674.276	2671.945	2672.892	2933	0	159
2025.01.15	01:30:00	2672.933	2674.201	2669.891	2669.944	2318	0	159
2025.01.15	02:00:00	2669.967	2673.770	2669.384	2672.047	2272	0	159
2025.01.15	02:30:00	2672.079	2675.058	2670.065	2673.409	3644	0	159
2025.01.15	03:00:00	2673.460	2675.555	2672.341	2675.131	2951	0	160
2025.01.15	03:30:00	2675.145	2676.321	2674.330	2676.091	2003	0	160
2025.01.15	04:00:00	2676.052	2676.716	2675.025	2675.432	2277	0	159
2025.01.15	04:30:00	2675.386	2675.982	2674.146	2675.564	1933	0	159
2025.01.15	05:00:00	2675.610	2676.209	2674.516	2675.203	2315	0	159
2025.01.15	05:30:00	2675.244	2679.383	2675.167	2679.383	3310	0	159
2025.01.15	06:00:00	2679.341	2683.326	2679.045	2681.913	3332	0	159
2025.01.15	06:30:00	2681.962	2683.168	2680.759	2681.001	3226	0	159
2025.01.15	07:00:00	2681.042	2683.153	2680.459	2682.741	3376	0	159
2025.01.15	07:30:00	2682.725	2684.033	2680.050	2681.395	2950	0	159
2025.01.15	08:00:00	2681.429	2685.327	2681.163	2683.617	4763	0	159
2025.01.15	08:30:00	2683.579	2684.387	2681.834	2683.909	3401	0	160
2025.01.15	09:00:00	2683.940	2686.219	2682.926	2685.504	4065	0	159
2025.01.15	09:30:00	2685.499	2688.570	2685.092	2685.934	3755	0	159
2025.01.15	10:00:00	2685.961	2686.708	2684.776	2685.166	3675	0	159
2025.01.15	10:30:00	2685.138	2689.090	2685.138	2688.343	4459	0	159
2025.01.15	11:00:00	2688.466	2688.938	2685.447	2687.439	4938	0	159
2025.01.15	11:30:00	2687.413	2688.224	2685.142	2686.779	3986	0	160
2025.01.15	12:00:00	2686.748	2687.503	2684.536	2686.645	4251	0	160
2025.01.15	12:30:00	2686.652	2687.292	2684.092	2684.631	4797	0	159
2025.01.15	13:00:00	2684.632	2686.807	2682.127	2683.917	7788	0	159
2025.01.15	13:30:00	2683.888	2694.250	2683.888	2693.799	19165	0	159
2025.01.15	14:00:00	2693.836	2696.056	2685.792	2689.546	14034	0	159
2025.01.15	14:30:00	2689.582	2690.585	2678.126	2681.978	16967	0	159
2025.01.15	15:00:00	2681.935	2683.017	2676.644	2681.465	14088	0	159
2025.01.15	15:30:00	2681.459	2682.690	2677.394	2678.512	8173	0	159
2025.01.15	16:00:00	2678.555	2684.818	2676.925	2682.958	8258	0	159
2025.01.15	16:30:00	2683.037	2689.970	2681.592	2689.305	6872	0	159
2025.01.15	17:00:00	2689.263	2692.964	2688.491	2690.875	6114	0	159
2025.01.15	17:30:00	2690.835	2692.994	2690.345	2692.601	4407	0	159
2025.01.15	18:00:00	2692.640	2695.008	2691.970	2693.838	5419	0	159
2025.01.15	18:30:00	2693.854	2694.967	2691.091	2693.993	4579	0	159
2025.01.15	19:00:00	2694.056	2694.956	2692.568	2693.790	3910	0	159
2025.01.15	19:30:00	2693.843	2695.127	2692.930	2694.181	2930	0	159
2025.01.15	20:00:00	2694.142	2695.959	2693.239	2695.434	2327	0	160
2025.01.15	20:30:00	2695.431	2696.605	2694.246	2696.346	3692	0	159
2025.01.15	21:00:00	2696.376	2697.541	2694.898	2695.037	2052	0	159
2025.01.15	21:30:00	2695.048	2696.999	2694.056	2696.999	1493	0	160
2025.01.15	23:00:00	2695.145	2697.970	2694.193	2696.026	1833	0	159
2025.01.15	23:30:00	2696.074	2696.093	2694.497	2694.956	1733	0	159
2025.01.16	00:00:00	2694.984	2698.196	2692.857	2696.428	4107	0	159
2025.01.16	00:30:00	2696.434	2697.623	2694.577	2695.339	4101	0	159
2025.01.16	01:00:00	2695.382	2700.138	2694.530	2699.750	5772	0	159
2025.01.16	01:30:00	2699.792	2702.177	2695.488	2696.209	7032	0	159
2025.01.16	02:00:00	2696.249	2698.127	2695.247	2696.532	4758	0	159
2025.01.16	02:30:00	2696.572	2697.982	2695.705	2697.451	3685	0	159
2025.01.16	03:00:00	2697.455	2697.945	2695.653	2696.458	3144	0	160
2025.01.16	03:30:00	2696.458	2698.553	2696.266	2697.196	2596	0	159
2025.01.16	04:00:00	2697.144	2698.089	2696.743	2697.015	1814	0	160
2025.01.16	04:30:00	2697.055	2698.047	2696.821	2697.464	2419	0	159
2025.01.16	05:00:00	2697.432	2697.505	2694.458	2694.706	2931	0	159
2025.01.16	05:30:00	2694.725	2695.764	2693.740	2694.600	4378	0	159
2025.01.16	06:00:00	2694.642	2695.484	2689.907	2691.850	3927	0	159
2025.01.16	06:30:00	2691.894	2694.832	2691.458	2693.815	3243	0	159
2025.01.16	07:00:00	2693.862	2698.896	2693.440	2697.132	4012	0	159
2025.01.16	07:30:00	2697.092	2699.924	2696.192	2698.271	4040	0	159
2025.01.16	08:00:00	2698.313	2703.270	2697.124	2701.337	5769	0	159
2025.01.16	08:30:00	2701.361	2701.572	2697.548	2698.933	4196	0	159
2025.01.16	09:00:00	2698.945	2705.881	2697.383	2705.133	5635	0	159
2025.01.16	09:30:00	2705.110	2706.135	2703.147	2705.333	5113	0	159
2025.01.16	10:00:00	2705.272	2708.572	2704.684	2707.344	3951	0	159
2025.01.16	10:30:00	2707.320	2708.246	2705.117	2707.797	3605	0	159
2025.01.16	11:00:00	2707.826	2709.524	2706.545	2708.999	3419	0	159
2025.01.16	11:30:00	2709.050	2711.175	2706.169	2706.412	4427	0	159
2025.01.16	12:00:00	2706.416	2707.300	2702.313	2702.591	7008	0	159
2025.01.16	12:30:00	2702.537	2705.440	2700.080	2703.713	6819	0	159
2025.01.16	13:00:00	2703.661	2711.676	2701.388	2710.228	10013	0	159
2025.01.16	13:30:00	2710.098	2718.292	2709.514	2715.461	12858	0	159
2025.01.16	14:00:00	2715.414	2718.338	2713.898	2716.233	9910	0	159
2025.01.16	14:30:00	2716.235	2719.379	2712.941	2718.674	12582	0	159
2025.01.16	15:00:00	2718.654	2719.461	2712.775	2717.699	15867	0	159
2025.01.16	15:30:00	2717.750	2719.718	2712.632	2716.874	11672	0	159
2025.01.16	16:00:00	2716.930	2720.265	2716.629	2718.352	12014	0	159
2025.01.16	16:30:00	2718.309	2722.419	2717.714	2720.339	7401	0	159
2025.01.16	17:00:00	2720.300	2723.040	2719.462	2722.149	6377	0	159
2025.01.16	17:30:00	2722.168	2724.740	2721.080	2721.761	5582	0	159
2025.01.16	18:00:00	2721.793	2723.270	2717.667	2717.834	4775	0	159
2025.01.16	18:30:00	2717.889	2718.911	2714.742	2715.240	4440	0	159
2025.01.16	19:00:00	2715.262	2717.146	2715.008	2715.592	4257	0	159
2025.01.16	19:30:00	2715.616	2716.105	2714.656	2715.346	2809	0	160
2025.01.16	20:00:00	2715.368	2716.740	2714.389	2715.597	2579	0	159
2025.01.16	20:30:00	2715.643	2717.055	2715.038	2715.813	3035	0	160
2025.01.16	21:00:00	2715.768	2715.851	2712.517	2712.973	2253	0	159
2025.01.16	21:30:00	2712.971	2714.711	2712.662	2714.555	1800	0	159
2025.01.16	23:00:00	2714.345	2715.231	2713.334	2713.589	1206	0	160
2025.01.16	23:30:00	2713.588	2714.943	2712.401	2714.585	2101	0	160
2025.01.17	00:00:00	2714.618	2715.569	2713.728	2713.998	1822	0	160
2025.01.17	00:30:00	2714.009	2716.068	2714.009	2714.700	2521	0	159
2025.01.17	01:00:00	2714.741	2714.855	2709.834	2710.260	5591	0	159
2025.01.17	01:30:00	2710.294	2714.723	2710.026	2714.649	4025	0	159
2025.01.17	02:00:00	2714.692	2716.639	2713.892	2715.029	3246	0	159
2025.01.17	02:30:00	2715.024	2717.017	2714.664	2715.820	3482	0	159
2025.01.17	03:00:00	2715.829	2717.346	2714.555	2715.629	2876	0	159
2025.01.17	03:30:00	2715.682	2715.959	2714.696	2715.422	2355	0	160
2025.01.17	04:00:00	2715.476	2716.515	2714.726	2715.416	2558	0	159
2025.01.17	04:30:00	2715.402	2715.645	2714.250	2714.669	2800	0	159
2025.01.17	05:00:00	2714.698	2715.566	2713.617	2713.801	2509	0	159
2025.01.17	05:30:00	2713.748	2714.021	2711.212	2711.609	5279	0	159
2025.01.17	06:00:00	2711.616	2713.312	2710.566	2711.667	3839	0	159
2025.01.17	06:30:00	2711.645	2713.191	2710.745	2712.583	3684	0	159
2025.01.17	07:00:00	2712.622	2714.624	2711.440	2712.030	3467	0	159
2025.01.17	07:30:00	2711.982	2713.333	2708.585	2710.516	3762	0	159
2025.01.17	08:00:00	2710.577	2711.216	2709.474	2710.803	3820	0	159
2025.01.17	08:30:00	2710.828	2712.983	2709.469	2711.731	3026	0	159
2025.01.17	09:00:00	2711.689	2712.019	2705.683	2706.284	4538	0	159
2025.01.17	09:30:00	2706.274	2708.435	2703.909	2704.760	4971	0	159
2025.01.17	10:00:00	2704.839	2705.992	2703.716	2705.717	3821	0	159
2025.01.17	10:30:00	2705.770	2706.251	2702.767	2703.999	3942	0	159
2025.01.17	11:00:00	2704.005	2707.215	2703.625	2705.650	3571	0	159
2025.01.17	11:30:00	2705.633	2708.789	2704.167	2708.002	3518	0	159
2025.01.17	12:00:00	2708.055	2710.564	2707.003	2709.763	5605	0	159
2025.01.17	12:30:00	2709.761	2711.800	2709.237	2711.044	5412	0	159
2025.01.17	13:00:00	2711.088	2712.126	2705.895	2707.860	9148	0	159
2025.01.17	13:30:00	2707.918	2709.034	2704.587	2705.099	10090	0	159
2025.01.17	14:00:00	2705.041	2707.818	2703.714	2705.694	5209	0	159
2025.01.17	14:30:00	2705.671	2712.548	2702.731	2711.685	6603	0	159
2025.01.17	15:00:00	2711.652	2714.949	2710.156	2712.898	5328	0	159
2025.01.17	15:30:00	2712.891	2715.141	2711.341	2714.243	3409	0	159
2025.01.17	16:00:00	2714.256	2716.820	2713.587	2714.866	3484	0	159
2025.01.17	16:30:00	2714.900	2717.254	2714.399	2716.071	3172	0	160
2025.01.17	17:00:00	2716.064	2716.361	2710.630	2711.522	2755	0	160
2025.01.17	17:30:00	2711.464	2713.390	2711.443	2712.578	2665	0	159
2025.01.17	18:00:00	2712.604	2713.191	2708.263	2708.485	2939	0	160
2025.01.17	18:30:00	2708.477	2709.090	2705.492	2705.605	2648	0	160
2025.01.17	19:00:00	2705.619	2707.146	2704.498	2706.581	2419	0	159
2025.01.17	19:30:00	2706.576	2706.672	2702.880	2703.175	2071	0	159
2025.01.17	20:00:00	2703.189	2703.499	2699.897	2702.635	2721	0	160
2025.01.17	20:30:00	2702.613	2704.088	2700.377	2700.901	2221	0	159
2025.01.17	21:00:00	2700.877	2702.133	2699.242	2701.908	1244	0	159
2025.01.17	21:30:00	2701.913	2703.285	2701.685	2702.879	1121	0	160
2025.01.19	23:00:00	2702.629	2703.086	2691.547	2692.596	2767	0	160
2025.01.19	23:30:00	2692.620	2698.184	2692.309	2696.424	2025	0	160
2025.01.20	00:00:00	2696.424	2696.474	2693.566	2694.126	1836	0	159
2025.01.20	00:30:00	2694.123	2695.302	2692.703	2694.457	1438	0	160
2025.01.20	01:00:00	2694.441	2694.441	2689.397	2693.045	5038	0	160
2025.01.20	01:30:00	2693.081	2695.836	2690.512	2693.711	4127	0	159
2025.01.20	02:00:00	2693.714	2696.631	2693.672	2695.985	3050	0	159
2025.01.20	02:30:00	2696.010	2697.970	2695.845	2697.447	2238	0	159
2025.01.20	03:00:00	2697.456	2701.049	2697.451	2700.860	1810	0	160
2025.01.20	03:30:00	2700.860	2703.988	2700.842	2703.554	1909	0	159
2025.01.20	04:00:00	2703.559	2704.426	2702.640	2702.908	1807	0	160
2025.01.20	04:30:00	2702.910	2706.475	2702.279	2705.912	1842	0	159
2025.01.20	05:00:00	2705.907	2706.394	2704.985	2706.129	1572	0	159
2025.01.20	05:30:00	2706.159	2707.427	2703.698	2707.301	3425	0	159
2025.01.20	06:00:00	2707.341	2709.742	2706.662	2709.000	2321	0	159
2025.01.20	06:30:00	2709.019	2713.770	2708.282	2711.609	2800	0	159
2025.01.20	07:00:00	2711.607	2711.849	2705.536	2706.229	2395	0	159
2025.01.20	07:30:00	2706.197	2706.636	2702.759	2703.592	1979	0	159
2025.01.20	08:00:00	2703.571	2706.400	2703.058	2703.906	2221	0	159
2025.01.20	08:30:00	2703.933	2708.012	2703.715	2706.809	2092	0	159
2025.01.20	09:00:00	2706.780	2708.770	2702.993	2706.508	2752	0	159
2025.01.20	09:30:00	2706.518	2707.491	2704.604	2706.088	1944	0	159
2025.01.20	10:00:00	2706.096	2709.254	2705.226	2709.209	2626	0	159
2025.01.20	10:30:00	2709.189	2709.897	2707.649	2708.504	2542	0	160
2025.01.20	11:00:00	2708.470	2712.492	2707.442	2708.287	2703	0	159
2025.01.20	11:30:00	2708.289	2708.792	2704.835	2708.331	2838	0	160
2025.01.20	12:00:00	2708.289	2710.009	2706.488	2707.220	2711	0	160
2025.01.20	12:30:00	2707.188	2709.066	2706.057	2708.151	2458	0	159
2025.01.20	13:00:00	2708.144	2710.058	2707.836	2709.187	2818	0	160
2025.01.20	13:30:00	2709.190	2710.635	2701.957	2704.981	23870	0	159
2025.01.20	14:00:00	2705.041	2711.937	2704.917	2710.136	5937	0	160
2025.01.20	14:30:00	2710.136	2711.453	2707.440	2710.045	8702	0	160
2025.01.20	15:00:00	2710.064	2710.401	2705.292	2706.893	4285	0	159
2025.01.20	15:30:00	2706.892	2709.238	2705.949	2707.065	4404	0	159
2025.01.20	16:00:00	2707.063	2708.203	2703.182	2706.716	6548	0	159
2025.01.20	16:30:00	2706.753	2708.873	2704.589	2707.584	4203	0	159
2025.01.20	17:00:00	2707.559	2709.843	2703.930	2707.390	5505	0	159
2025.01.20	17:30:00	2707.376	2711.161	2706.116	2707.434	4106	0	160
2025.01.20	18:00:00	2707.441	2709.364	2705.396	2708.552	2289	0	159
2025.01.20	18:30:00	2708.551	2711.024	2708.102	2710.710	2300	0	159
2025.01.20	19:00:00	2710.709	2711.052	2708.299	2709.059	844	0	320
2025.01.20	23:00:00	2708.347	2709.288	2706.593	2707.316	1317	0	160
2025.01.20	23:30:00	2707.331	2711.023	2707.331	2710.445	1607	0	159
2025.01.21	00:00:00	2710.433	2711.524	2709.494	2709.863	1842	0	159
2025.01.21	00:30:00	2709.886	2711.103	2702.817	2705.381	4619	0	159
2025.01.21	01:00:00	2705.357	2713.617	2703.174	2712.322	8591	0	159
2025.01.21	01:30:00	2712.331	2719.300	2711.316	2718.105	4103	0	159
2025.01.21	02:00:00	2718.084	2722.480	2717.916	2721.444	3878	0	159
2025.01.21	02:30:00	2721.475	2725.754	2721.097	2724.843	3876	0	159
2025.01.21	03:00:00	2724.819	2726.946	2721.244	2724.374	4550	0	159
2025.01.21	03:30:00	2724.327	2725.163	2722.689	2724.196	2378	0	159
2025.01.21	04:00:00	2724.221	2726.911	2723.095	2726.911	2167	0	160
2025.01.21	04:30:00	2726.839	2727.856	2723.444	2727.305	2726	0	159
2025.01.21	05:00:00	2727.319	2729.143	2726.054	2726.758	2133	0	160
2025.01.21	05:30:00	2726.722	2727.167	2725.397	2726.148	4039	0	159
2025.01.21	06:00:00	2726.174	2729.419	2725.470	2726.128	2987	0	159
2025.01.21	06:30:00	2726.120	2727.178	2723.784	2724.380	3055	0	159
2025.01.21	07:00:00	2724.346	2728.127	2722.695	2728.028	3542	0	159
2025.01.21	07:30:00	2728.025	2732.773	2726.948	2729.729	3691	0	159
2025.01.21	08:00:00	2729.701	2730.086	2724.204	2725.302	5414	0	159
2025.01.21	08:30:00	2725.281	2725.815	2721.429	2723.267	4495	0	159
2025.01.21	09:00:00	2723.237	2723.748	2717.809	2722.390	6644	0	159
2025.01.21	09:30:00	2722.369	2724.170	2720.962	2721.224	4909	0	159
2025.01.21	10:00:00	2721.236	2723.968	2720.235	2723.221	3646	0	159
2025.01.21	10:30:00	2723.184	2723.184	2718.902	2719.820	3446	0	159
2025.01.21	11:00:00	2719.782	2720.444	2716.508	2719.821	2735	0	159
2025.01.21	11:30:00	2719.814	2724.505	2719.673	2723.998	3212	0	160
2025.01.21	12:00:00	2723.989	2726.002	2722.022	2725.688	3324	0	159
2025.01.21	12:30:00	2725.665	2727.172	2724.931	2726.777	3523	0	159
2025.01.21	13:00:00	2726.763	2730.030	2725.554	2727.579	5721	0	159
2025.01.21	13:30:00	2727.587	2729.422	2724.622	2726.239	5601	0	159
2025.01.21	14:00:00	2726.247	2732.285	2725.336	2730.782	4920	0	159
2025.01.21	14:30:00	2730.808	2738.583	2729.356	2738.123	5756	0	160
2025.01.21	15:00:00	2738.112	2739.732	2735.324	2735.787	6563	0	159
2025.01.21	15:30:00	2735.738	2740.384	2734.522	2738.776	5440	0	159
2025.01.21	16:00:00	2738.792	2744.972	2737.839	2741.050	5226	0	159
2025.01.21	16:30:00	2741.042	2743.684	2739.753	2743.056	3462	0	159
2025.01.21	17:00:00	2743.069	2745.841	2741.373	2744.711	3268	0	159
2025.01.21	17:30:00	2744.713	2744.713	2740.165	2740.220	2630	0	160
2025.01.21	18:00:00	2740.211	2744.455	2739.931	2743.792	2629	0	159
2025.01.21	18:30:00	2743.797	2745.963	2743.346	2744.512	2235	0	159
2025.01.21	19:00:00	2744.516	2745.348	2741.427	2742.540	2222	0	159
2025.01.21	19:30:00	2742.538	2743.210	2742.106	2742.837	1803	0	159
2025.01.21	20:00:00	2742.819	2742.819	2740.082	2741.221	1752	0	160
2025.01.21	20:30:00	2741.226	2743.232	2740.586	2742.392	2757	0	159
2025.01.21	21:00:00	2742.443	2743.289	2741.999	2742.358	1387	0	160
2025.01.21	21:30:00	2742.319	2745.863	2742.147	2744.674	1161	0	160
2025.01.21	23:00:00	2744.647	2745.135	2741.954	2742.659	3055	0	159
2025.01.21	23:30:00	2742.613	2744.685	2741.993	2744.259	2408	0	159
2025.01.22	00:00:00	2744.309	2745.377	2742.713	2743.333	2250	0	159
2025.01.22	00:30:00	2743.363	2749.109	2743.363	2748.247	2948	0	160
2025.01.22	01:00:00	2748.178	2749.979	2746.816	2747.381	7587	0	159
2025.01.22	01:30:00	2747.431	2749.453	2747.017	2748.029	4869	0	159
2025.01.22	02:00:00	2748.059	2749.735	2747.007	2748.620	4133	0	160
2025.01.22	02:30:00	2748.572	2749.446	2746.252	2748.904	4342	0	159
2025.01.22	03:00:00	2748.910	2749.687	2747.881	2749.598	3361	0	160
2025.01.22	03:30:00	2749.632	2751.088	2748.593	2750.266	3457	0	159
2025.01.22	04:00:00	2750.238	2751.753	2749.308	2751.726	2677	0	160
2025.01.22	04:30:00	2751.817	2752.951	2750.709	2752.080	2230	0	159
2025.01.22	05:00:00	2752.130	2754.054	2750.277	2753.726	3210	0	160
2025.01.22	05:30:00	2753.685	2758.831	2752.902	2758.062	5423	0	159
2025.01.22	06:00:00	2758.040	2758.217	2745.569	2746.957	9488	0	159
2025.01.22	06:30:00	2747.023	2749.349	2745.907	2746.814	4870	0	159
2025.01.22	07:00:00	2746.832	2751.297	2746.455	2750.904	3702	0	159
2025.01.22	07:30:00	2750.951	2754.006	2747.513	2748.781	4926	0	159
2025.01.22	08:00:00	2748.818	2751.980	2746.770	2751.374	5366	0	159
2025.01.22	08:30:00	2751.355	2753.863	2750.247	2753.134	5177	0	159
2025.01.22	09:00:00	2753.101	2762.094	2752.846	2761.753	6442	0	159
2025.01.22	09:30:00	2761.703	2762.335	2757.995	2758.438	5469	0	159
2025.01.22	10:00:00	2758.439	2762.397	2758.274	2761.857	3671	0	159
2025.01.22	10:30:00	2761.820	2763.430	2758.747	2760.043	5660	0	159
2025.01.22	11:00:00	2760.114	2760.611	2756.379	2757.984	3562	0	159
2025.01.22	11:30:00	2757.946	2758.087	2756.370	2756.534	3038	0	159
2025.01.22	12:00:00	2756.572	2756.652	2753.561	2753.995	3441	0	159
2025.01.22	12:30:00	2753.956	2758.722	2751.778	2758.236	5251	0	160
2025.01.22	13:00:00	2758.278	2761.606	2753.681	2753.681	10772	0	159
2025.01.22	13:30:00	2753.648	2758.045	2750.854	2757.612	12791	0	159
2025.01.22	14:00:00	2757.605	2758.242	2752.435	2755.484	9392	0	159
2025.01.22	14:30:00	2755.432	2757.627	2750.329	2753.872	12026	0	159
2025.01.22	15:00:00	2753.824	2754.962	2750.454	2754.339	8123	0	159
